"Camptothecin_1003" "Vinblastine_1004" "Cisplatin_1005" "Cytarabine_1006" "Docetaxel_1007" "Gefitinib_1010" "Navitoclax_1011" "Vorinostat_1012" "Nilotinib_1013" "Olaparib_1017" "Axitinib_1021" "AZD7762_1022" "SB216763_1025" "KU.55933_1030" "Afatinib_1032" "Staurosporine_1034" "PLX.4720_1036" "NU7441_1038" "Doramapimod_1042" "Wee1.Inhibitor_1046" "Nutlin.3a...._1047" "Mirin_1048" "PD173074_1049" "ZM447439_1050" "Alisertib_1051" "RO.3306_1052" "MK.2206_1053" "Palbociclib_1054" "Dactolisib_1057" "Pictilisib_1058" "AZD8055_1059" "PD0325901_1060" "Obatoclax.Mesylate_1068" "X5.Fluorouracil_1073" "Dasatinib_1079" "Paclitaxel_1080" "Crizotinib_1083" "Rapamycin_1084" "Sorafenib_1085" "BI.2536_1086" "Irinotecan_1088" "Oxaliplatin_1089" "BMS.536924_1091" "GSK1904529A_1093" "Tozasertib_1096" "PF.4708671_1129" "PRIMA.1MET_1131" "Erlotinib_1168" "Niraparib_1177" "MK.1775_1179" "Dinaciclib_1180" "Gemcitabine_1190" "Bortezomib_1191" "GSK269962A_1192" "SB505124_1194" "Tamoxifen_1199" "Fulvestrant_1200" "EPZ004777_1237" "YK.4.279_1239" "Daporinad_1248" "BMS.345541_1249" "AZ960_1250" "Talazoparib_1259" "XAV939_1268" "Trametinib_1372" "Dabrafenib_1373" "Temozolomide_1375" "AZD5438_1401" "IAP_5620_1428" "AZD2014_1441" "AZD1208_1449" "AZD1332_1463" "Ruxolitinib_1507" "Linsitinib_1510" "Epirubicin_1511" "Cyclophosphamide_1512" "Pevonedistat_1529" "Sapitinib_1549" "Uprosertib_1553" "LCL161_1557" "Lapatinib_1558" "Luminespib_1559" "Alpelisib_1560" "Taselisib_1561" "EPZ5676_1563" "SCH772984_1564" "IWP.2_1576" "Leflunomide_1578" "Entinostat_1593" "OSI.027_1594" "LGK974_1598" "VE.822_1613" "WZ4003_1614" "CZC24832_1615" "AZD5582_1617" "GSK2606414_1618" "PFI3_1620" "PCI.34051_1621" "Wnt.C59_1622" "I.BET.762_1624" "RVX.208_1625" "OTX015_1626" "GSK343_1627" "ML323_1629" "Entospletinib_1630" "PRT062607_1631" "Ribociclib_1632" "AGI.6780_1634" "Picolinici.acid_1635" "AZD5153_1706" "CDK9_5576_1708" "CDK9_5038_1709" "Eg5_9814_1712" "ERK_2440_1713" "ERK_6604_1714" "IRAK4_4710_1716" "JAK1_8709_1718" "AZD5991_1720" "PAK_5339_1730" "TAF1_5496_1732" "ULK1_4989_1733" "VSP34_8731_1734" "Selumetinib_1736" "IGF1R_3801_1738" "JAK_8517_1739" "AZD4547_1786" "Ibrutinib_1799" "Zoledronate_1802" "Acetalax_1804" "Oxaliplatin_1806" "Carmustine_1807" "Topotecan_1808" "Teniposide_1809" "Mitoxantrone_1810" "Dactinomycin_1811" "Fludarabine_1813" "Nelarabine_1814" "Fulvestrant_1816" "Vincristine_1818" "Docetaxel_1819" "Podophyllotoxin.bromide_1825" "Dihydrorotenone_1827" "Gallibiscoquinazole_1830" "Elephantin_1835" "Sinularin_1838" "Sabutoclax_1849" "LY2109761_1852" "OF.1_1853" "MN.64_1854" "KRAS..G12C..Inhibitor.12_1855" "MG.132_1862" "BDP.00009066_1866" "Buparlisib_1873" "Ulixertinib_1908" "Venetoclax_1909" "ABT737_1910" "Dactinomycin_1911" "Afuresertib_1912" "AGI.5198_1913" "AZD3759_1915" "AZD5363_1916" "AZD6738_1917" "AZD8186_1918" "Osimertinib_1919" "Cediranib_1922" "Ipatasertib_1924" "GDC0810_1925" "GNE.317_1926" "GSK2578215A_1927" "I.BRD9_1928" "Telomerase.Inhibitor.IX_1930" "MIRA.1_1931" "NVP.ADW742_1932" "P22077_1933" "Savolitinib_1936" "UMI.77_1939" "WIKI4_1940" "Sepantronium.bromide_1941" "MIM1_1996" "WEHI.539_1997" "BPD.00008900_1998" "Foretinib_2040" "BIBR.1532_2043" "Pyridostatin_2044" "AMG.319_2045" "MK.8776_2046" "Ulixertinib_2047" "Vinorelbine_2048" "VX.11e_2096" "Uprosertib_2106" "LJI308_2107" "AZ6102_2109" "GSK591_2110" "VE821_2111" "AZD6482_2169" "AT13148_2170" "BMS.754807_2171" "JQ1_2172"
"COSMIC_1240212" -2.665407 -4.291583 1.382322 0.608974 -4.469366 4.157031 4.883741 2.643589 4.902077 4.203494 3.31170395135356 0.358176 5.62551502875821 4.54333363679228 2.927363 -2.443832 5.005494 3.16471952077126 4.44720010575515 2.518926 5.699143 5.131847 4.879082 4.01405163382058 4.88008 3.69667942243526 5.278036 5.402921 -0.840047 2.359885 0.156674849032329 2.743274 3.014296 3.913136 4.461793 -1.031889 3.443175 -0.693359 3.013279 1.32721858344442 2.742174 3.360122 2.418927 4.922171 3.36753836833007 3.60418110173458 6.794391 3.166524 5.635642 0.729705 -1.323712 -3.096863 -5.077738 2.92294725497938 2.87885723076514 4.312069 3.076984 5.552423 2.158613 -5.04689476997763 3.372659 4.92241 2.991055 5.161072 2.84196 5.181132 6.202507 1.736758 5.373962 2.799236 5.696355 5.652096 5.739293 4.505982 -2.655388 5.395207 -1.263395 5.97958 5.244159 5.709526 5.465082 0.586388 5.559074 4.44902 6.071386 5.25753 3.49614 4.979242 2.561595 5.80809575253262 3.230386 4.848631 5.370404 5.269458 1.757359 4.15645 5.691244 5.553038 3.576371 4.826733 5.748261 3.863596 2.964905 3.682875 5.463038 5.045985 4.28713126188588 4.495658 5.023472 3.493739 0.143239 -1.952856 -3.135871 3.648214 4.160196 4.282233 4.956813 5.699614 2.563477 2.293982 2.380732 1.978577 6.050983 3.698111 5.699733 2.695354 5.824436 4.276222 3.429092 4.922101 6.795101 -1.545592 -0.811276 -0.924153 -1.414373 5.282937 6.373178 4.374312 -3.031657 -3.043884 -1.021906 -2.321635 2.180625 4.843829 3.599161 -0.819557 5.714431 3.084078 5.630368 4.512149 -1.639547 2.673213 1.044858 3.561837 2.884614 3.192043 -4.991718 2.931188 4.644771 3.528889 4.278065 2.778685 4.836035 3.380165 2.064293 5.120689 4.706578 0.846798 5.789515 5.360556 1.206641 5.921581 3.219611 4.577638 2.721707 5.066535 3.344406 -5.252817 2.850583 4.456454 5.870199 1.395478 5.114882 4.506538 5.391472 5.169374 3.330381 -3.25332 4.1672 4.174426 5.545032 3.405801 5.7653 5.49028 4.6385117814148 5.722756 1.45281403000565 3.11785576476189
"COSMIC_1298151" -0.401991 -2.493461 5.279375 3.359477 -2.981174 2.730766 2.297192 0.300291 4.200016 4.898804 2.76273147791922 -0.167405 5.7305314268747 4.87650001573691 2.302956 -2.058189 5.115659 3.57228074414173 4.93838142648526 2.258163 5.341786 5.561824 4.522135 2.87990290391746 4.120222 3.63189294138689 3.890475 5.437571 -0.121033 2.133293 0.329570798108955 0.048312 0.872921 6.74726 1.658373 -0.198911 4.20128 -0.494577 2.455424 0.868693511833245 4.833228 4.782349 3.598821 4.423281 3.35703798667048 3.11584108005992 6.759519 1.465076 5.560061 0.230278 -2.549297 3.983693 -5.583929 2.98343536208601 2.1837752694705 3.639016 3.187237 5.374575 2.727575 -4.84833418448796 4.326612 2.627771 3.908897 4.231276 -0.662001 5.161092 6.044951 2.446297 5.220847 3.943411 5.149573 4.734384 4.853669 4.581114 0.333348 5.334074 2.231153 2.574861 5.088548 5.717672 2.499195 0.181619 4.061928 3.381448 5.890404 1.54406 2.987145 5.464678 0.241705 5.183198 4.590679 3.204605 5.650939 5.697371 2.445558 4.126672 5.630128 3.946663 4.421213 5.554995 5.016099 3.351938 3.016847 4.12994 5.040949 5.006867 3.99395627442758 3.910721 5.73301 2.28294 -0.14048 -1.643036 -1.96954 3.440764 3.331906 4.083956 5.734029 2.238812 1.314092 0.662289 -0.867554 2.453934 3.284101 3.514708 3.673637 2.186653 5.267947 4.103675 0.136657 5.026144 6.367119 3.618089 2.272534 2.393868 -1.420563 6.467604 6.36774 4.300324 0.063542 0.814141 0.074289 -2.035239 2.603466 4.510842 2.217173 -0.54513 5.510595 1.697748 4.81709 5.060357 -2.203865 3.014303 0.810156 2.748815 1.39195 1.252112 -4.795138 3.432997 4.436765 2.028077 4.284556 1.996921 2.971085 1.515489 1.836691 4.046266 5.164373 0.977235 4.540545 5.208613 0.604544 5.825627 3.002116 4.044638 2.632054 2.035495 2.744635 -4.892348 3.367687 3.581537 5.46856 2.827119 4.751889 4.551347 5.798192 2.965193 3.033585 -1.855104 3.745652 5.815099 5.799385 3.884183 5.570441 4.214578 3.02919341547299 5.708629 1.62891932871008 1.96431001672437
"COSMIC_906817" 0.31303 0.249065 4.848371 3.839582 -2.644489 3.881477 4.055316 3.236586 5.454205 6.671421 3.4394921643131 2.46965 6.35796181572103 5.01006201306899 3.600672 0.244792 5.965372 3.35232601119894 4.29047250159658 5.385295 7.494472 5.782436 5.958581 3.56602002073641 3.839315 3.81380222859266 6.187405 5.719555 1.830252 3.447854 0.501465333949293 1.931622 2.794592 5.033722 0.80966 1.045451 5.286022 -1.34651 5.933207 1.91984190140802 5.087765 5.058589 3.150835 5.477916 4.43447508832763 4.05403055836016 6.109348 3.593661 6.129103 4.09723 -0.754026 3.711984 -0.941181 3.01160034856051 2.35453152631771 5.526899 4.417351 6.241363 6.733855 -3.679002 5.07643 3.523566 6.40694 6.078178 2.878224 5.492387 7.555324 2.995952 4.434289 2.899057 6.73579 5.23045 6.233821 5.401774 1.775462 5.93182 4.220926 4.167984 5.223218 5.493127 4.952057 0.95298 4.655649 3.244321 6.718837 4.513172 4.344634 6.004149 4.510292 4.72650626236313 6.040178 5.348252 4.479423 6.482053 1.134422 5.26771 6.628397 5.863458 5.464149 5.211459 6.411075 3.610143 4.154 5.424463 4.199161 4.022301 4.77873746469415 5.108925 6.784686 3.307137 0.94487 -1.386148 -1.694296 3.029507 4.349307 4.739959 5.257928 6.59453 2.883152 6.013865 2.662351 1.34715 5.190934 2.230513 5.113622 5.068914 4.06845 5.077992 6.186621 5.973326 6.794621 2.239026 1.54305 2.827188 -0.788297 5.964124 7.305769 6.044363 0.825532 0.744449 1.32768 3.067052 3.422609 4.019778 4.293598 0.907225 5.995264 5.973757 5.874562 3.96449 -0.242276 4.073801 3.95216 4.939766 3.504114 5.738229 -1.382463 5.060338 6.564407 3.329962 4.618817 5.143286 5.985079 2.381802 4.92548 5.371491 6.043769 3.449931 6.573732 6.01795 2.708162 6.812481 6.458626 6.858907 4.561506 4.633769 5.648241 -5.315256 5.71456 5.477696 6.531208 2.951029 6.433441 4.557416 6.864836 5.647337 3.32519 -0.232609 4.43263 4.033385 6.287292 4.220982 5.255195 6.279427 3.51735996684182 6.214374 0.685803593360764 3.18496443156395
"COSMIC_1503367" -2.072459 -4.081097 3.313255 1.496767 -4.484506 4.183112 3.744843 1.619255 3.049135 5.128933 2.77779516550017 -1.525448 5.54765008764264 4.63629926221611 2.713813 -2.170429 3.828628 1.94479450451373 5.24223403703239 0.894154 5.958825 5.646926 5.048258 2.97052815933993 2.593712 1.44094728164443 4.194591 5.184997 -1.04354 1.65877 -0.561572238675262 0.05661 1.513931 2.731527 3.462379 -2.094075 -2.094149 -1.97129 2.95273 -1.41395480603455 3.890757 4.827381 4.530551 4.797342 3.34882306973935 3.44702999064161 6.987229 3.933096 5.838889 -0.531791 -2.295476 -2.875247 -4.795962 2.30617081788724 1.96269806584088 5.430331 3.582201 5.031886 2.05188 -4.08859816117346 3.47308 4.754526 4.815249 5.60591 -3.66014 3.172744 6.149307 4.078898 3.605565 5.572971 6.07035 5.471218 3.850985 4.197202 -1.255224 6.163066 0.94549 5.520297 5.604278 4.015806 4.330608 -1.291703 5.779001 2.967012 5.11073 -0.032905 0.517658 2.988899 2.054529 5.727766 2.572455 0.74853 3.426272 5.694885 2.341754 4.461395 5.040893 5.946271 2.820983 5.984698 5.761238 6.169116 2.009752 3.056825 4.19908 5.7888 4.2198061625702 3.506105 6.0115 4.464316 0.749931 -0.539785 -1.334738 1.398603 3.080217 3.577741 5.209042 6.097641 2.85687 2.371375 4.04209 2.786572 3.166664 2.92399 5.50535 3.633155 4.419788 4.490096 3.160747 6.822415 6.95407 1.092095 1.578044 1.400377 -1.215399 5.744156 3.935806 3.804806 -0.429634 1.589376 0.14351 -1.123669 2.635721 4.089489 3.446025 -0.373719 5.016849 2.508962 3.808912 5.30072 -2.112628 2.308151 1.084462 0.727262 2.825983 2.613297 -4.842382 4.751102 5.747311 4.020266 4.724276 0.249824 3.548717 3.343832 2.549052 5.825135 6.036391 1.291849 6.062089 6.169116 2.149733 6.169116 2.757063 5.966578 -4.450724 2.81359 3.923184 -1.655748 5.866237 5.129835 5.934277 -3.415396 4.590201 2.742209 4.387467 -0.784691 0.413293 -4.150634 -0.719732 3.107517 5.479639 2.826524 4.686784 1.517818 5.23066335433617 5.76655 -0.877045105227838 1.48330344609443
"COSMIC_753541" -3.746636 -5.524044 2.475545 0.189857 -6.060866 1.373427 1.066196 2.404288 4.339194 3.982889 3.03217508267147 0.421012 5.3042260782862 3.98091599025934 0.878546 -3.08043 5.013491 2.43594173640833 4.4416484266967 1.390759 4.636753 4.298022 4.365304 2.34413304643092 -1.41927 3.29031099898182 3.675466 4.417859 -0.255049 0.312816 -0.34401303052788 -0.466506 1.495366 3.366264 -0.595771 -4.242298 3.977177 -1.766985 3.500091 -1.10861468439645 1.011277 3.637016 2.364049 4.057941 2.74267202733837 3.87228313004158 6.488037 0.939838 3.681231 -0.174298 -3.144142 -3.711442 -5.006536 3.53393996136802 2.10167398017666 3.422474 2.892998 4.978652 1.179292 -5.03022190942958 4.862887 0.766814 1.723216 3.336358 0.741191 5.490545 4.595902 2.136363 5.443791 2.65014 4.729879 2.56409 5.030541 4.032426 -1.695274 5.489191 -0.397441 1.388669 2.619642 5.067306 1.595024 -3.336801 1.032132 -1.990268 5.117487 2.361649 3.176607 4.721841 3.598882 4.35852 2.858594 2.543981 5.087118 5.490545 3.686474 3.547158 5.475466 5.488958 4.708029 5.221903 5.48448 4.248531 2.93721 3.910565 4.06027 4.900164 4.20957847406007 5.305013 5.384958 2.863751 -0.74409 -2.058881 -4.307178 2.789109 3.942543 4.489791 4.173612 4.354788 1.606575 1.827963 2.772274 2.527105 3.078933 -0.07031 2.257434 2.013149 1.672328 3.83213 3.054108 5.683956 6.288721 -2.118115 -2.131616 -1.668013 -3.360943 5.67332 5.996727 4.319451 -3.610176 -5.690456 -1.913248 -1.290597 2.379886 3.577078 2.952113 -1.251673 4.141798 2.648795 3.96491 3.758821 -1.893177 2.347214 0.918522 2.918689 1.779359 1.483764 -5.467116 2.294197 4.309148 1.139603 2.861906 1.751427 2.796389 0.484748 2.416271 4.430406 4.327965 0.341656 5.312399 5.486747 0.377714 5.490545 3.499375 4.741158 1.349973 1.556987 3.25969 -3.408095 3.759602 2.107722 4.806995 -0.128802 4.764894 2.490665 5.414663 3.984956 2.429156 -4.781303 3.23033 2.320537 4.559185 2.086328 3.709727 3.858924 4.12089902252389 2.698183 1.19221362449438 0.84809289724851
"COSMIC_1290730" -3.805755 -3.167273 3.73616 3.314645 -5.78618 2.047374 1.714389 1.107392 4.582327 4.93844 3.86056525052435 -0.187797 5.28611401494832 4.64350059327308 0.886374 -2.780372 6.012509 2.83613475587934 4.80541059821695 1.63486 5.924686 4.713006 3.678185 2.79027772901973 3.375058 2.91149790340283 2.082223 5.45321 -2.585763 -0.272103 -0.555998935026041 -0.106515 1.518607 6.360438 -0.91383 -4.268237 1.847687 -3.262883 3.321223 1.30068162932623 1.604745 5.171439 2.209009 5.446645 3.57082974136037 3.60929716145077 6.586626 2.022739 4.305655 0.249174 -3.486855 -3.361536 -5.095243 3.00131504144444 2.20358792482903 3.177362 2.366648 5.226121 2.790222 -5.3169950338247 3.485859 2.720575 2.209709 4.850566 0.236602 4.784943 5.837449 2.388408 5.34328 1.70413 5.432908 3.195553 5.45899 5.622447 -1.453148 5.507565 -0.378003 1.750833 1.454481 5.564611 1.826003 -0.833923 0.709364 -1.850697 5.80165 2.026507 3.25811 4.947944 1.833915 5.632146 4.67715 2.575303 5.603368 4.733337 1.696637 3.823175 5.486514 5.43022 4.926505 3.04108 5.559196 2.786103 3.132063 5.393667 3.473279 4.456353 4.16626835426624 5.458326 5.353068 1.695904 -0.543645 -2.739523 -2.758281 2.706725 3.184342 5.071879 5.504563 5.039364 1.793915 3.870658 1.718308 1.849135 2.526392 2.42953 3.350658 2.612342 2.420194 4.077854 3.841425 5.918959 6.516551 -2.031502 -1.037683 -1.513436 -2.64471 6.185777 5.599463 5.012395 -1.123152 -4.600913 -0.298317 1.204186 2.384188 3.116914 3.747145 -0.628079 4.778622 4.350937 5.611172 3.525246 -1.876645 2.37973 0.102856 3.103295 2.436037 2.740848 -5.626267 1.850243 4.730883 1.329005 2.651543 0.987773 1.937934 0.662113 1.570703 2.751837 5.0359 -0.778449 5.562206 5.602909 0.494169 5.619998 3.43583 2.497653 2.012965 3.743102 4.205247 -4.856306 4.963108 3.56137 5.151703 1.892241 5.281662 4.492715 5.594094 4.223131 2.568336 -3.519697 2.404407 1.478614 5.644965 1.897377 4.855655 3.462994 3.85902452163886 2.313843 0.64233318380958 1.55993071559219
"COSMIC_905977" 0.832252 -1.538995 4.701049 3.293487 -2.767759 4.207357 6.298532 1.663446 3.795696 5.281551 2.91672727729167 3.582397 6.09323271648175 5.06921842467053 2.937949 -1.595233 1.769094 3.59852897606208 4.50234070363297 6.352977 4.672527 4.864434 5.437542 3.33655839178252 5.102458 4.69236499575706 3.789223 3.878818 -0.172951 2.552518 0.343063877098615 -2.712455 1.853956 6.859122 3.191368 -0.511121 4.638158 0.206374 2.957917 1.40528446784783 4.663011 5.460213 3.590395 5.255609 3.59351665301813 3.8179792083222 7.053718 2.870264 6.259264 3.664826 -1.428542 4.395572 -4.321084 3.48459831999429 2.56282850188051 4.213902 3.024851 6.176 4.806122 -4.25816698939678 5.443073 5.925176 4.754814 6.197633 -3.322818 -0.035138 6.699466 3.859771 5.39366 3.149322 6.433109 5.896143 6.056827 4.978888 -0.482963 6.030536 3.11109 5.450321 5.109087 6.385041 5.824157 0.787412 5.820459 3.948222 6.234633 -0.309286 3.983247 5.199582 2.424093 5.994875 4.748438 5.075854 2.436392 6.244429 2.366764 4.813064 6.284347 4.938838 4.884922 5.434401 6.119707 5.391917 3.852563 4.926053 6.065876 4.481586 4.15216853682051 5.566658 6.092977 3.239981 0.699783 -1.018229 -1.213748 1.099804 1.22493 6.215542 5.113186 6.448264 3.012623 5.231985 3.622833 3.4869 0.434377 3.675325 6.080192 3.771445 5.999704 4.520797 6.516062 7.035916 6.902374 3.252761 3.288792 5.044218 -0.628077 6.189321 6.831485 5.99705 2.109057 3.109431 1.918373 0.717922 3.522797 4.022978 4.53 1.141627 6.027646 5.776657 6.130314 5.201972 -1.411301 3.262422 1.937941 0.652169 3.059802 3.178449 -3.844384 3.019931 5.274254 4.20838 4.670823 6.070318 4.918157 3.417652 2.546687 5.605557 5.898873 2.329071 5.950243 6.410347 1.238416 6.422533 2.177497 4.773508 3.227242 2.587468 4.340165 -6.067347 3.636341 5.976611 5.3834 1.399808 5.243729 4.399652 5.465061 5.233046 0.204315 1.136052 1.720994 3.474012 4.739967 3.147772 5.964512 5.942239 3.23555845241723 5.60735 -0.436826957290735 3.75732023138983
"COSMIC_909255" -3.836096 -3.273517 1.286299 0.638218 -5.33487 3.256608 1.600196 -0.050406 3.280432 4.056203 2.49846363406252 0.296631 4.67218881207799 3.7283520803872 1.358834 -5.219059 2.106184 2.40415308673431 5.67307032774126 2.116969 1.744947 3.430427 3.601683 2.42724096897445 -1.571215 2.2446480228507 2.080573 3.104676 -2.24379 0.053788 -0.708219023051054 0.228971 0.585566 3.334211 -0.740432 -3.625942 2.202744 -4.75034 1.656221 0.523416351575861 1.571296 1.595163 0.072159 3.511506 2.66715629007993 3.94095938837343 1.610874 2.003978 1.435288 0.099068 -4.056176 -2.646383 -5.066118 3.33919737512463 2.05867988330246 2.524683 1.696537 4.490921 1.75464 -4.72061090245085 2.420672 0.081753 2.058919 2.767392 0.707331 4.785796 5.961965 0.095495 2.629161 -0.840623 4.889683 0.507624 3.800542 2.280617 -1.351332 4.747118 0.21866 2.861879 -0.81741 3.121814 1.911388 -4.564248 1.944066 0.214755 4.922321 1.847219 1.09637 4.812405 0.352494 3.20466464908358 4.066201 3.832564 1.102626 3.468138 0.197324 2.29702625217873 4.65052 1.697957 3.049839 0.091818 2.686612 -1.743867 1.907744 3.386233 1.565338 0.730773 3.9082632387843 4.057261 4.823411 -2.498455 -2.160276 -4.461366 -4.440056 1.475306 2.737438 3.704405 1.903477 -1.379791 0.99002 3.97044 0.548936 0.584619 3.407827 -2.183226 -0.042806 2.228831 1.766009 1.909598 5.098473 1.450504 4.384732 -1.143698 -1.627969 -0.633162 -5.447043 4.246535 5.551247 4.220381 -4.470565 -5.718924 -1.918766 2.153449 2.468282 1.841719 1.161554 -0.896029 4.340764 3.040844 4.240985 2.189063 -2.178727 1.188139 0.589438 3.185359 0.910606 0.566002 -5.991169 1.12279 3.683405 1.75708 0.671031 1.372653 1.859605 1.459522 1.806499 1.65203 4.28571 -0.850248 3.664869 3.603293 0.263915 4.845361 1.354845 2.242582 1.41412 2.46979 2.783762 -3.900472 3.130518 3.482239 3.160988 -0.114041 4.67344 2.774647 4.582085 3.278862 1.71333 -4.32517 2.711281 0.852472 4.63309 1.482557 4.177621 3.573802 2.58786355151747 1.53476 0.955287285746708 2.22702636575015
"COSMIC_1240131" 0.384146 1.585023 7.524601 5.188505 -0.559023 5.252365 5.955617 5.033211 6.279006 5.952346 2.85780901757924 3.238766 6.82026523315005 5.94288976544549 3.949517 0.552728 6.01842 3.31983533900222 4.69706507738018 6.15524 5.668415 6.767618 6.044504 3.78751529342474 5.054733 4.8159154709111 5.703317 5.544054 -0.247896 4.144547 1.70403285665305 2.354388 3.941405 8.58086 4.723045 1.873688 6.094531 -1.659268 4.463638 0.918457502230238 4.297215 7.039412 3.81034 6.738921 4.82697453969732 4.58176812174614 7.921981 4.337311 7.408592 4.663029 1.5295 3.947883 -3.993224 3.68046073119785 2.44738107697529 5.038772 5.233053 7.859194 5.739691 -1.65232990182054 7.038266 3.462098 5.126513 6.008918 1.946501 7.593063 7.887108 6.894388 6.911672 1.891934 6.141876 4.392292 6.814422 5.903872 0.544087 6.021496 0.144279 6.918009 5.773226 7.075181 5.875783 -0.120058 6.549292 6.453106 8.057648 5.706056 4.784689 5.548385 4.944371 6.021634 5.359812 5.332549 5.163665 6.96184 6.353822 5.125949 7.193314 6.902763 5.851905 5.066058 6.658313 5.444804 3.426638 4.974226 5.686975 4.510994 4.59268827993284 4.42002 4.798509 3.6939 2.169172 1.673093 -0.397725 3.817406 3.402965 5.009947 4.628543 6.983995 3.504026 4.248448 4.189126 5.050998 6.68344 3.621995 5.207861 2.234947 7.633992 5.86835 8.260008 8.081292 8.547901 3.249574 3.237322 2.708441 0.66498 8.366909 8.366909 6.552421 5.462959 5.891326 4.596976 2.75753 5.227934 6.374909 6.080676 1.085404 7.613953 5.722782 5.607226 6.734626 -0.830961 4.029456 2.548887 3.737532 3.802993 3.949417 -2.155827 4.725138 5.173711 4.061495 4.994284 3.747804 4.572705 2.471223 1.977298 5.426047 5.904155 1.749864 7.333239 7.567298 2.564963 7.673762 6.095513 5.855002 2.554468 3.186338 3.922441 -0.881321 4.272168 5.419526 5.539604 3.978149 6.709839 7.041507 7.343063 6.664648 5.490565 1.419771 5.6332 7.258644 7.485033 6.361083 6.89835 6.988514 5.7888308967105 7.089563 2.06446616648518 2.1273899507314
"COSMIC_1240141" -0.665264 2.002695 2.958377 3.674292 -2.392773 2.827955 6.717521 3.85937 5.756535 5.594455 4.23370925941968 1.430153 6.06315141783231 5.07792026898702 1.132289 -0.173631 7.431004 3.6150555214083 4.82428803776432 3.903487 7.622276 7.892461 6.114172 3.83487718045231 5.913151 3.7963254449696 5.115323 6.457293 -0.943139 2.313698 0.279116555566595 2.212675 3.18186 5.548238 3.566017 1.250204 5.294597 -2.490877 4.233523 1.16340242179111 3.419808 3.448881 2.516724 5.392143 4.66741434977124 4.44382530548255 3.594293 1.36472 5.480345 2.140054 -0.985387 2.450083 -4.308736 3.3455099870547 2.66121305083703 5.380795 4.064623 6.723926 5.615106 -3.90530105786648 3.991794 6.210522 4.255168 5.587225 -0.191693 5.995704 7.482324 5.110623 6.855401 2.669993 5.494849 6.105668 6.275493 5.229128 -0.679033 6.983408 2.977708 2.065248 4.795017 5.956374 4.047549 0.212006 6.015909 4.106067 6.815353 3.555354 4.244344 5.474815 3.867339 5.536715 5.439623 5.728909 6.481952 6.712044 3.032111 6.059915 6.708745 5.968183 5.335059 4.662182 6.183716 4.346745 4.552655 5.909412 5.844745 4.32547 4.14882521666191 6.056871 6.108636 3.45892 2.161642 0.770707 1.434622 3.226002 3.640725 6.590522 5.315286 6.292933 2.892832 4.263945 5.550827 4.351014 4.545841 6.497016 6.888457 3.899799 4.100479 5.099242 0.081011 5.035506 7.642392 1.585117 3.161435 2.374597 -1.154797 5.555301 7.336917 5.540662 4.885213 2.500612 2.702102 1.437318 2.736108 4.798157 4.010621 1.700569 5.791088 5.176687 6.618884 5.629738 -0.751828 2.935057 2.019349 2.796801 3.145677 5.004114 -3.833355 4.210047 6.015714 2.671639 5.25901 4.413468 3.999095 0.8481 3.351052 5.057755 6.631034 2.324141 6.362102 7.013351 1.110211 6.219982 4.281085 3.614258 2.197475 4.663713 3.980256 -5.916026 5.08086 5.387664 6.141017 3.367777 6.403922 5.016998 6.866142 4.463074 3.912907 1.66675 3.422753 5.914192 6.899276 5.011923 6.986012 6.931328 4.38881690098613 6.330812 0.352470449145097 2.63205802775237
